Model,Total Optimization Time (s),Avg Optimization Time per Fold (s),Avg Retraining Time (s),Best Params Per Fold,Avg Train R2,Std Train R2,Avg Train MSE (original units),Std Train MSE (original units),Avg Train MAPE (%),Std Train MAPE (%),Avg Test R2,Std Test R2,Avg Test MSE (original units),Std Test MSE (original units),Avg Test MAPE (%),Std Test MAPE (%),All Fold Test R2,All Fold Test MSE (original units),All Fold Test MAPE (%),All Fold Train R2,All Fold Train MSE (original units),All Fold Train MAPE (%),NNR_Epochs,NNR_Batch_Size
LinearRegression,0.0,0.0,0.004,"[{}, {}, {}, {}, {}]",0.3467465270470946,0.0618550046549246,720.6934600517601,28.862519819863564,17.450011955920814,1.161387600539075,-0.1485669094277672,0.7643060461053415,997.0716624244966,405.12413554091313,19.76500008834018,4.5957273685743765,"[0.42875690084926654, 0.4379962442953784, -1.3707728811339739, -0.40559599953865133, 0.16678118838914413]","[660.4048906403303, 814.9195680068291, 1696.10106396495, 957.4556873094175, 856.477102200956]","[15.614241506051108, 24.554203477843146, 18.57921071992592, 24.662614670159037, 15.41473006772167]","[0.30757627417732847, 0.2621145488920755, 0.4064479407029308, 0.40102945449284577, 0.3565644169702924]","[762.6748057586018, 735.0694576391717, 692.3864210613051, 697.4928170344502, 715.843798765272]","[18.028693056395625, 16.114245854399066, 18.599354887912362, 16.28480625891254, 18.222959721984488]",,
BayesianRidge,18.349,3.67,0.001,"[{""max_iter"": 396, ""alpha_1"": 3.9563379711751556e-07, ""alpha_2"": 5.12353964653807e-07, ""lambda_1"": 9.955439748361982e-06, ""lambda_2"": 8.811336021583257e-06}, {""max_iter"": 194, ""alpha_1"": 4.971897758063215e-07, ""alpha_2"": 5.729781959126677e-06, ""lambda_1"": 9.902689200946242e-06, ""lambda_2"": 2.0192533909197054e-07}, {""max_iter"": 177, ""alpha_1"": 3.311698717881008e-07, ""alpha_2"": 1.1302693638149127e-07, ""lambda_1"": 7.609939224155832e-06, ""lambda_2"": 9.9381756164377e-06}, {""max_iter"": 347, ""alpha_1"": 5.962721689285078e-07, ""alpha_2"": 1.1655005592006923e-06, ""lambda_1"": 9.846210634092444e-06, ""lambda_2"": 7.664054618129886e-07}, {""max_iter"": 303, ""alpha_1"": 3.796278843543557e-07, ""alpha_2"": 1.0783648369923542e-07, ""lambda_1"": 9.968447929250857e-06, ""lambda_2"": 2.1647877412354022e-07}]",0.3455993646565042,0.0622670199777309,721.9425899369853,29.167565138169763,17.41276343471357,1.1663845168423723,-0.1106617637958962,0.6661869268305176,975.1793564757248,327.44505354728466,19.70412841230361,4.751027333897564,"[0.41197397117228873, 0.4130798685032512, -1.1437071713936513, -0.4006076337723252, 0.16595214651095558]","[679.8073636932684, 851.0489390131821, 1533.653452493915, 954.0577414025452, 857.3292857757141]","[15.777231452550398, 25.067623369781693, 17.868426071436264, 24.521688801479698, 15.285672366269996]","[0.3062047926142849, 0.26034749778512767, 0.4056452900330553, 0.4002243573387251, 0.355574885511328]","[764.1854334215303, 736.8297651460545, 693.3227238101081, 698.4303414022614, 716.9446859049721]","[17.954731146593314, 16.019249750076874, 18.59800926337257, 16.311644674129113, 18.180182339395973]",,
SVR,7.432,1.486,0.016,"[{""C"": 8537.86224165817, ""gamma"": 0.024366893787237637, ""epsilon"": 0.00541755856816901}, {""C"": 9855.033504309822, ""gamma"": 0.039486843982775445, ""epsilon"": 0.2606010088846213}, {""C"": 9264.67178683411, ""gamma"": 0.020197500718104947, ""epsilon"": 0.06342245908301967}, {""C"": 1104.1811070213162, ""gamma"": 0.05137439725048157, ""epsilon"": 0.25613827951230145}, {""C"": 9910.977351515217, ""gamma"": 0.02493115203732649, ""epsilon"": 0.010843065201113089}]",0.5774670577218035,0.0393008209725318,466.4272320441522,25.81290385765779,13.506583581435644,0.9194808496767486,-2.828207911185177,6.786665128954658,2934.2767679425783,4746.479159310944,21.318631265605333,6.067991469995947,"[0.4955046748124704, 0.2832912996731326, -14.962309119186024, -0.10469813037194853, 0.14717171914648608]","[583.238870726585, 1039.2456251912974, 11419.773566601249, 752.4918312458656, 876.6339459478954]","[13.825461581827412, 27.540237184775602, 26.353067857742396, 22.59954777633395, 16.274841927347296]","[0.5459788541220756, 0.5392163569713251, 0.6126239464521193, 0.6254959112211953, 0.564020219842303]","[500.08466828795963, 459.0251536488821, 451.8793509679834, 436.10476981313985, 485.0422175027963]","[15.127513966419356, 13.053205432134948, 13.332308859116948, 12.897825949568562, 13.122063699938396]",,
DecisionTree,7.918,1.584,0.0,"[{""max_depth"": 23, ""min_samples_split"": 16, ""min_samples_leaf"": 19}, {""max_depth"": 22, ""min_samples_split"": 10, ""min_samples_leaf"": 12}, {""max_depth"": 49, ""min_samples_split"": 2, ""min_samples_leaf"": 9}, {""max_depth"": 36, ""min_samples_split"": 4, ""min_samples_leaf"": 6}, {""max_depth"": 29, ""min_samples_split"": 9, ""min_samples_leaf"": 20}]",0.3589350569722329,0.1736616303034981,707.0250205146464,185.91388439908192,16.950379752174904,2.8737625576179697,-0.1590474702602886,0.3567229795273012,1100.747589731374,217.94612724965063,21.98650712169617,7.942974929039706,"[0.15509318422479534, 0.07488449842311351, -0.1020730254596891, -0.752525945025704, -0.17061606346395908]","[976.7830790478572, 1341.4407239258555, 788.4463526321309, 1193.7754047200751, 1203.2923883309495]","[19.84365776936121, 32.71342143789423, 13.31147549689373, 27.39130932873647, 16.67267157559523]","[0.1765732928567123, 0.3715156288378477, 0.42830306391746964, 0.6058216426078593, 0.21246165664127592]","[906.96892741625, 626.0858852159279, 666.8921273302898, 459.01518025175193, 876.1629823590117]","[19.130812465365672, 14.409360573247563, 17.00735202712372, 13.802668470797554, 20.401705224340024]",,
RandomForest,35.855,7.171,0.189,"[{""n_estimators"": 199, ""max_depth"": 45, ""min_samples_split"": 8, ""min_samples_leaf"": 1}, {""n_estimators"": 134, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 1}, {""n_estimators"": 139, ""max_depth"": 28, ""min_samples_split"": 2, ""min_samples_leaf"": 1}, {""n_estimators"": 152, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 1}, {""n_estimators"": 145, ""max_depth"": 37, ""min_samples_split"": 2, ""min_samples_leaf"": 1}]",0.8274332789383856,0.0757476629660744,189.41240230577245,79.685182438396,8.888977185256607,2.025908137547829,0.1556709033930614,0.2891625806507165,817.1501532672115,325.75879719778226,18.354912730432773,7.098480028181823,"[0.6424763521407919, 0.148654915833072, -0.1065425505444304, 0.09691123319559547, -0.0031454336597218635]","[413.3272960615496, 1234.4717649514903, 791.6439454137818, 615.1607405014877, 1031.147019407748]","[13.508229108486416, 30.294835851069173, 13.396057969588067, 19.36540283728791, 15.210037885732303]","[0.7227271869839236, 0.7881837447680721, 0.8906306251040418, 0.8278619013933521, 0.9077629364425381]","[305.40401913283665, 211.00790050639, 127.58083957724808, 200.4524065777634, 102.61684573462402]","[11.944952410462008, 9.05471172507922, 7.257621206886008, 9.343765831620368, 6.843834752235434]",,
XGBoost,17.885,3.577,0.088,"[{""n_estimators"": 54, ""learning_rate"": 0.011203346691578046, ""max_depth"": 6, ""subsample"": 0.6089697866592068, ""colsample_bytree"": 0.7341746961346941}, {""n_estimators"": 52, ""learning_rate"": 0.01430490117331537, ""max_depth"": 3, ""subsample"": 0.9908005745937954, ""colsample_bytree"": 0.7925087796298225}, {""n_estimators"": 67, ""learning_rate"": 0.02091880937875888, ""max_depth"": 3, ""subsample"": 0.9284311170619265, ""colsample_bytree"": 0.718880026092006}, {""n_estimators"": 50, ""learning_rate"": 0.014066700404511382, ""max_depth"": 3, ""subsample"": 0.6074875214509504, ""colsample_bytree"": 0.7054011667333795}, {""n_estimators"": 104, ""learning_rate"": 0.013045483285493743, ""max_depth"": 3, ""subsample"": 0.7170074089333947, ""colsample_bytree"": 0.8489153111396454}]",0.3176827586357217,0.0672309242512776,755.5574683066268,84.25231127856675,17.24073074572805,0.99489614648935,-0.2057556188013541,0.2146056596301042,1168.1282162256125,244.79719648621176,21.25994939274604,8.31983196688372,"[0.009173368886596145, -0.09525580951028023, -0.46348409191339845, -0.40857626070197495, -0.07063530076771318]","[1145.4786131102346, 1588.1484457769213, 1047.0074738676842, 959.4857642315403, 1100.5207841416825]","[18.85080319395111, 34.23518895429845, 13.466811136671236, 24.240389794424154, 15.506553884385236]","[0.29820309906057385, 0.2848371293397707, 0.3809411432675167, 0.2329687922357997, 0.3914636292749478]","[772.9989530183145, 712.43359341286, 722.1404416436901, 893.1971060510164, 677.0172474072524]","[17.4433941863376, 15.562411649283762, 18.16349479124839, 17.737526113472825, 17.296826988297678]",,
GPR,40.725,8.145,0.329,"[{""kernel"": ""RationalQuadratic"", ""alpha"": 0.09768065564084266}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.09768065564084266}, {""kernel"": ""RationalQuadratic"", ""alpha"": 2.8862724427515946e-10}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.09768065564084266}, {""kernel"": ""RationalQuadratic"", ""alpha"": 0.09768065564084266}]",0.986990446254152,0.007352704951743,14.238412992203212,8.145735733029102,2.1776663809106664,1.2305945233718296,0.0589722754442412,0.1600022320270454,920.4893920116529,248.3548350127032,19.55843688216717,7.55223150008455,"[0.3112741797797173, 0.0784210868302988, -0.0858359537459652, -0.07284269150665335, 0.06384475586380844]","[796.2247608066594, 1336.312581866755, 776.8300080938259, 730.7927291401928, 962.2868801508315]","[17.34892002484523, 31.752638882403765, 13.20768882349381, 21.458289904720974, 14.024646775372096]","[0.9854403143243581, 0.9834388365908213, 1.0, 0.9824377893775248, 0.983635290978057]","[16.036864466744564, 16.49796101384055, 1.7955041749233962e-16, 20.45094846867767, 18.20629101175328]","[2.5981645828326307, 2.4972933150090384, 8.89242521156744e-09, 2.9350257185952247, 2.857848279224014]",,
NNR,3984.682,796.936,3.614,"[{""hidden_layers"": 1, ""units"": 116, ""activation"": ""tanh"", ""learning_rate"": 0.008123245085588688}, {""hidden_layers"": 3, ""units"": 94, ""activation"": ""tanh"", ""learning_rate"": 0.0008624419441649037}, {""hidden_layers"": 3, ""units"": 56, ""activation"": ""relu"", ""learning_rate"": 0.0014083130141569053}, {""hidden_layers"": 3, ""units"": 98, ""activation"": ""relu"", ""learning_rate"": 0.0038067907427039487}, {""hidden_layers"": 3, ""units"": 49, ""activation"": ""relu"", ""learning_rate"": 0.004835952776465951}]",0.7036050243607337,0.1345664056203185,325.0271027789124,141.30719746708513,11.473115481979814,2.7590479516023394,-0.3148125805576433,1.4796818530898277,1084.0490201285968,968.8645433775292,17.35851505314226,3.971497294905205,"[0.6093666699482105, 0.49661168183563753, -2.9198702047969447, -0.0813521059645832, 0.32118105618946324]","[451.6048631429473, 729.9257106633835, 2804.35805465285, 736.5891224645137, 697.7673497192886]","[13.790780443332288, 22.79150201190913, 15.90611852601492, 20.205806585526894, 14.09836769892806]","[0.49335922968761436, 0.6478347457801528, 0.7603787394417174, 0.8067404402316328, 0.8097119666625514]","[558.042910254557, 350.821285377101, 279.5214074476161, 225.04805248401996, 211.70185833126786]","[16.149372190079525, 11.166007348821433, 11.205250911297835, 9.47573472955959, 9.369212230140683]",100.0,8.0
Ridge,4.151,0.83,0.0,"[{""alpha"": 3.689054061222734}, {""alpha"": 9.167521901177532}, {""alpha"": 1.5025045748570987}, {""alpha"": 3.691525803906932}, {""alpha"": 3.26950336059489}]",0.3383802641741177,0.06770345757285509,729.5969341903074,31.612354980278575,17.38642210829864,1.1769922398306083,-0.08526634603158442,0.5656703819454607,969.6084560342749,251.90800652443988,19.814798378519733,5.242693635202549,"[0.39433667366651326, 0.33950020086896693, -0.9295157519981221, -0.3936445643119799, 0.16299171161669967]","[700.1975575491055, 957.7413060195898, 1380.4163806428346, 949.3146783473527, 860.3723576124925]","[15.947430584480141, 26.568398764492912, 17.132428024268613, 24.304152687488433, 15.121581831868552]","[0.30228990790797505, 0.24069244177696003, 0.403113067720292, 0.39429968561523765, 0.3515062178501237]","[768.4975097147058, 756.4098115314359, 696.2765950283161, 705.3295387023901, 721.471215974689]","[17.90786396171505, 15.913443705599928, 18.596787417535047, 16.362246418283515, 18.15176903835964]",,
Lasso,4.199,0.84,0.001,"[{""alpha"": 1.2350130596575168}, {""alpha"": 2.314896088766444}, {""alpha"": 0.6099774514047496}, {""alpha"": 0.6635847422954753}, {""alpha"": 1.0734030298397523}]",0.0,0.0,1108.2347216792464,69.24677457717937,20.843565766159443,1.7012131062660691,-0.2065014793714818,0.1778611365783674,1176.5266397288874,264.83464079194056,21.37635831927151,8.79366225015644,"[-0.013954353430884803, -0.1162398062947132, -0.3446509579711834, -0.43971670816241737, -0.11794557099821024]","[1172.2161981253419, 1618.5757684078656, 961.9917363765103, 980.6978326609801, 1149.1516630737399]","[18.831065594904743, 34.88181244765903, 12.306812642989575, 24.696862460370248, 16.165238450433954]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1101.4567775713704, 996.183698344337, 1166.5133836470607, 1164.486003971825, 1112.533744861638]","[21.216084427291506, 18.001957039880566, 22.516471351953196, 20.88992951395011, 21.593386497721838]",,
